DateTime,Junction,Traffic_Volume,Temperature,Humidity,Rainfall_mm,Holiday_Event,Hour,DayOfWeek,Month,Is_Weekend,traffic_level
2022-11-06 01:00:00,New Town,209,12.5,60.5,0.5,0,1,6,11,1,Medium
2022-11-06 02:00:00,Howrah Bridge,175,12.0,58.0,0.0,0,2,6,11,1,Low
2022-11-06 03:00:00,Park Street,194,11.1,57.9,0.0,0,3,6,11,1,Medium
2022-11-06 04:00:00,New Town,203,12.0,60.8,0.0,0,4,6,11,1,Medium
2022-11-06 05:00:00,Howrah Bridge,210,8.0,55.0,2.0,0,5,6,11,1,Medium
2022-11-06 06:00:00,New Town,217,8.8,55.0,0.0,0,6,6,11,1,Medium
2022-11-06 07:00:00,Park Street,230,12.6,58.2,0.0,0,7,6,11,1,High
2022-11-06 08:00:00,Park Street,237,15.0,58.0,0.0,0,8,6,11,1,High
2022-11-06 09:00:00,New Town,234,12.6,55.0,0.2,0,9,6,11,1,High
2022-11-06 10:00:00,Salt Lake,185,10.4,64.6,0.5,0,10,6,11,1,Medium
2022-11-06 11:00:00,New Town,173,9.0,58.3,0.5,0,11,6,11,1,Low
2022-11-06 12:00:00,Howrah Bridge,203,13.5,58.9,0.0,0,12,6,11,1,Medium
2022-11-06 13:00:00,Salt Lake,177,10.8,53.4,10.0,0,13,6,11,1,Low
2022-11-06 14:00:00,Howrah Bridge,153,13.2,70.4,0.0,0,14,6,11,1,Low
2022-11-06 15:00:00,New Town,151,12.7,72.1,0.5,0,15,6,11,1,Low
2022-11-06 16:00:00,Salt Lake,133,12.8,56.1,0.0,0,16,6,11,1,Low
2022-11-06 17:00:00,Howrah Bridge,139,12.0,66.1,0.0,0,17,6,11,1,Low
2022-11-06 18:00:00,New Town,120,12.7,59.5,0.0,0,18,6,11,1,Low
2022-11-06 19:00:00,New Town,134,11.6,68.0,0.0,0,19,6,11,1,Low
2022-11-06 20:00:00,Salt Lake,103,10.6,61.7,0.0,0,20,6,11,1,Low
2022-11-06 21:00:00,New Town,127,10.0,60.5,0.0,0,21,6,11,1,Low
2022-11-06 22:00:00,Park Street,138,7.1,47.5,0.0,0,22,6,11,1,Low
2022-11-06 23:00:00,Howrah Bridge,156,11.5,55.6,0.0,0,23,6,11,1,Low
2022-11-07 00:00:00,Howrah Bridge,181,15.0,60.1,0.0,0,0,0,11,0,Medium
2022-11-07 01:00:00,New Town,202,13.4,61.0,0.5,0,1,0,11,0,Medium
2022-11-07 02:00:00,New Town,195,12.4,53.9,2.0,0,2,0,11,0,Medium
2022-11-07 03:00:00,Park Street,246,10.5,56.4,5.0,0,3,0,11,0,High
2022-11-07 04:00:00,Salt Lake,242,14.0,62.8,0.0,0,4,0,11,0,High
2022-11-07 05:00:00,New Town,214,11.7,53.1,0.2,0,5,0,11,0,Medium
2022-11-07 06:00:00,New Town,233,15.1,60.7,0.5,0,6,0,11,0,High
2022-11-07 07:00:00,New Town,255,10.0,66.2,0.0,0,7,0,11,0,High
2022-11-07 08:00:00,New Town,232,10.5,61.9,0.0,0,8,0,11,0,High
2022-11-07 09:00:00,Howrah Bridge,221,10.3,61.7,0.0,0,9,0,11,0,High
2022-11-07 10:00:00,New Town,224,9.0,49.9,0.0,0,10,0,11,0,High
2022-11-07 11:00:00,Howrah Bridge,220,10.1,55.9,0.5,0,11,0,11,0,Medium
2022-11-07 12:00:00,New Town,171,12.2,70.3,0.0,0,12,0,11,0,Low
2022-11-07 13:00:00,Salt Lake,198,10.6,57.0,0.0,0,13,0,11,0,Medium
2022-11-07 14:00:00,Park Street,159,4.3,66.3,0.0,0,14,0,11,0,Low
2022-11-07 15:00:00,Salt Lake,164,14.1,56.9,0.0,0,15,0,11,0,Low
2022-11-07 16:00:00,New Town,156,8.6,58.6,0.2,0,16,0,11,0,Low
2022-11-07 17:00:00,New Town,141,13.2,62.6,0.0,0,17,0,11,0,Low
2022-11-07 18:00:00,New Town,130,12.0,60.5,0.0,0,18,0,11,0,Low
2022-11-07 19:00:00,Salt Lake,146,16.2,61.9,0.0,0,19,0,11,0,Low
2022-11-07 20:00:00,New Town,189,14.0,55.9,0.0,0,20,0,11,0,Medium
2022-11-07 21:00:00,Salt Lake,137,11.0,54.3,5.0,0,21,0,11,0,Low
2022-11-07 22:00:00,Howrah Bridge,209,10.6,55.6,2.0,0,22,0,11,0,Medium
2022-11-07 23:00:00,Park Street,182,15.0,57.3,0.0,0,23,0,11,0,Medium
2022-11-08 00:00:00,Park Street,224,9.1,58.9,0.0,0,0,1,11,0,High
2022-11-08 01:00:00,Salt Lake,215,12.5,65.2,0.0,0,1,1,11,0,Medium
2022-11-08 02:00:00,Howrah Bridge,233,11.8,60.4,0.0,0,2,1,11,0,High
2022-11-08 03:00:00,Salt Lake,249,11.4,62.4,0.0,0,3,1,11,0,High
2022-11-08 04:00:00,Howrah Bridge,246,12.8,60.7,0.0,0,4,1,11,0,High
2022-11-08 05:00:00,New Town,268,12.5,54.4,0.2,0,5,1,11,0,High
2022-11-08 06:00:00,Howrah Bridge,265,13.0,60.1,0.0,0,6,1,11,0,High
2022-11-08 07:00:00,Howrah Bridge,309,12.4,60.7,10.0,0,7,1,11,0,High
2022-11-08 08:00:00,Howrah Bridge,243,12.9,63.8,0.0,0,8,1,11,0,High
2022-11-08 09:00:00,Park Street,261,12.3,54.7,0.0,0,9,1,11,0,High
2022-11-08 10:00:00,Howrah Bridge,253,10.8,49.8,0.0,0,10,1,11,0,High
2022-11-08 11:00:00,New Town,215,12.1,60.9,0.0,0,11,1,11,0,Medium
2022-11-08 12:00:00,New Town,237,10.7,61.8,0.0,0,12,1,11,0,High
2022-11-08 13:00:00,New Town,203,10.5,59.1,5.0,0,13,1,11,0,Medium
2022-11-08 14:00:00,Howrah Bridge,149,11.4,60.1,0.0,0,14,1,11,0,Low
2022-11-08 15:00:00,Salt Lake,201,11.9,64.4,0.0,0,15,1,11,0,Medium
2022-11-08 16:00:00,Salt Lake,158,12.2,57.7,2.0,0,16,1,11,0,Low
2022-11-08 17:00:00,New Town,154,13.9,58.6,0.0,0,17,1,11,0,Low
2022-11-08 18:00:00,Park Street,187,11.1,60.4,0.0,0,18,1,11,0,Medium
2022-11-08 19:00:00,Salt Lake,168,12.5,53.9,0.2,0,19,1,11,0,Low
2022-11-08 20:00:00,Howrah Bridge,199,12.3,59.2,0.0,0,20,1,11,0,Medium
2022-11-08 21:00:00,Salt Lake,212,10.9,59.7,0.0,0,21,1,11,0,Medium
2022-11-08 22:00:00,New Town,186,12.2,68.2,0.0,0,22,1,11,0,Medium
2022-11-08 23:00:00,Park Street,226,14.1,58.5,0.0,0,23,1,11,0,High
2022-11-09 00:00:00,Salt Lake,214,12.6,61.0,0.0,0,0,2,11,0,Medium
2022-11-09 01:00:00,Salt Lake,287,12.7,64.6,2.0,0,1,2,11,0,High
2022-11-09 02:00:00,New Town,240,10.8,55.8,0.0,0,2,2,11,0,High
2022-11-09 03:00:00,Park Street,285,16.1,66.9,0.0,0,3,2,11,0,High
2022-11-09 04:00:00,Park Street,289,10.9,68.8,0.0,0,4,2,11,0,High
2022-11-09 05:00:00,New Town,284,8.9,59.9,0.2,0,5,2,11,0,High
2022-11-09 06:00:00,Howrah Bridge,266,13.9,57.3,0.2,0,6,2,11,0,High
2022-11-09 07:00:00,Salt Lake,275,12.0,68.1,0.0,0,7,2,11,0,High
2022-11-09 08:00:00,Howrah Bridge,229,11.6,64.0,0.5,0,8,2,11,0,High
2022-11-09 09:00:00,Salt Lake,269,11.1,60.4,0.0,0,9,2,11,0,High
2022-11-09 10:00:00,Salt Lake,261,15.9,67.1,0.0,0,10,2,11,0,High
2022-11-09 11:00:00,Howrah Bridge,245,12.9,66.6,0.5,0,11,2,11,0,High
2022-11-09 12:00:00,New Town,170,13.3,58.3,0.0,0,12,2,11,0,Low
2022-11-09 13:00:00,New Town,191,12.5,61.2,0.5,0,13,2,11,0,Medium
2022-11-09 14:00:00,Salt Lake,189,12.7,62.9,0.0,0,14,2,11,0,Medium
2022-11-09 15:00:00,New Town,200,15.0,60.1,2.0,0,15,2,11,0,Medium
2022-11-09 16:00:00,Salt Lake,192,11.7,53.0,0.0,0,16,2,11,0,Medium
2022-11-09 17:00:00,New Town,178,9.3,55.3,2.0,0,17,2,11,0,Medium
2022-11-09 18:00:00,Salt Lake,192,13.9,53.2,0.0,0,18,2,11,0,Medium
2022-11-09 19:00:00,New Town,160,13.2,62.5,0.0,0,19,2,11,0,Low
2022-11-09 20:00:00,Park Street,198,12.4,54.1,0.0,0,20,2,11,0,Medium
2022-11-09 21:00:00,Howrah Bridge,203,13.1,61.0,5.0,0,21,2,11,0,Medium
2022-11-09 22:00:00,Park Street,212,11.5,69.2,0.0,0,22,2,11,0,Medium
2022-11-09 23:00:00,Howrah Bridge,213,12.2,67.1,0.0,0,23,2,11,0,Medium
2022-11-10 00:00:00,Howrah Bridge,250,12.0,50.8,0.2,0,0,3,11,0,High
2022-11-10 01:00:00,Salt Lake,236,11.1,53.6,0.0,0,1,3,11,0,High
2022-11-10 02:00:00,Howrah Bridge,219,14.7,56.1,0.0,0,2,3,11,0,Medium
2022-11-10 03:00:00,Park Street,253,9.5,54.2,0.2,0,3,3,11,0,High
2022-11-10 04:00:00,Park Street,271,17.0,51.7,0.0,0,4,3,11,0,High
2022-11-10 05:00:00,New Town,250,14.1,59.9,0.5,0,5,3,11,0,High
2022-11-10 06:00:00,Park Street,285,8.7,63.5,0.0,0,6,3,11,0,High
2022-11-10 07:00:00,New Town,269,11.9,64.8,0.0,0,7,3,11,0,High
2022-11-10 08:00:00,Howrah Bridge,209,12.0,57.6,0.0,0,8,3,11,0,Medium
2022-11-10 09:00:00,Park Street,254,13.1,58.6,0.2,0,9,3,11,0,High
2022-11-10 10:00:00,Howrah Bridge,230,10.3,61.8,0.5,0,10,3,11,0,High
2022-11-10 11:00:00,Park Street,237,12.4,59.5,0.0,0,11,3,11,0,High
2022-11-10 12:00:00,Park Street,232,12.1,64.1,0.0,0,12,3,11,0,High
2022-11-10 13:00:00,New Town,204,10.8,62.2,0.0,0,13,3,11,0,Medium
2022-11-10 14:00:00,Howrah Bridge,221,10.6,58.1,0.2,0,14,3,11,0,High
2022-11-10 15:00:00,Park Street,174,14.1,50.7,0.0,0,15,3,11,0,Low
2022-11-10 16:00:00,Salt Lake,182,8.9,67.5,0.0,0,16,3,11,0,Medium
2022-11-10 17:00:00,Howrah Bridge,181,13.3,56.6,0.2,0,17,3,11,0,Medium
2022-11-10 18:00:00,Howrah Bridge,161,13.9,61.8,0.5,0,18,3,11,0,Low
2022-11-10 19:00:00,Howrah Bridge,180,11.9,50.4,0.0,0,19,3,11,0,Medium
2022-11-10 20:00:00,New Town,158,12.4,59.9,0.2,0,20,3,11,0,Low
2022-11-10 21:00:00,Salt Lake,169,14.6,60.5,0.5,0,21,3,11,0,Low
2022-11-10 22:00:00,Howrah Bridge,162,10.9,60.7,10.0,0,22,3,11,0,Low
2022-11-10 23:00:00,Park Street,205,11.1,75.1,0.0,0,23,3,11,0,Medium
2022-11-11 00:00:00,Park Street,193,11.4,56.8,0.0,0,0,4,11,0,Medium
2022-11-11 01:00:00,New Town,224,14.7,64.1,5.0,0,1,4,11,0,High
2022-11-11 02:00:00,Park Street,228,15.0,62.6,0.0,0,2,4,11,0,High
2022-11-11 03:00:00,Howrah Bridge,217,9.6,56.6,0.0,0,3,4,11,0,Medium
2022-11-11 04:00:00,Park Street,207,14.4,64.0,0.0,0,4,4,11,0,Medium
2022-11-11 05:00:00,Howrah Bridge,244,14.1,59.2,0.0,0,5,4,11,0,High
2022-11-11 06:00:00,Park Street,259,15.5,64.4,0.0,0,6,4,11,0,High
2022-11-11 07:00:00,Salt Lake,250,13.2,69.8,2.0,0,7,4,11,0,High
2022-11-11 08:00:00,New Town,252,12.3,60.8,0.0,0,8,4,11,0,High
2022-11-11 09:00:00,New Town,218,14.7,58.6,0.0,0,9,4,11,0,Medium
2022-11-11 10:00:00,Salt Lake,203,13.8,65.3,0.0,0,10,4,11,0,Medium
2022-11-11 11:00:00,Salt Lake,185,16.9,67.0,0.0,0,11,4,11,0,Medium
2022-11-11 12:00:00,New Town,186,14.3,55.6,0.0,0,12,4,11,0,Medium
2022-11-11 13:00:00,Salt Lake,172,12.7,57.7,5.0,0,13,4,11,0,Low
2022-11-11 14:00:00,Howrah Bridge,166,10.1,63.4,0.0,0,14,4,11,0,Low
2022-11-11 15:00:00,Park Street,149,11.3,59.3,0.0,0,15,4,11,0,Low
2022-11-11 16:00:00,New Town,141,9.5,55.2,0.2,0,16,4,11,0,Low
2022-11-11 17:00:00,Salt Lake,123,12.0,62.7,0.0,0,17,4,11,0,Low
2022-11-11 18:00:00,Howrah Bridge,156,14.3,63.4,0.2,0,18,4,11,0,Low
2022-11-11 19:00:00,New Town,140,12.4,58.3,0.0,0,19,4,11,0,Low
2022-11-11 20:00:00,Salt Lake,140,14.5,60.3,0.2,0,20,4,11,0,Low
2022-11-11 21:00:00,New Town,137,13.1,57.1,0.0,0,21,4,11,0,Low
2022-11-11 22:00:00,Salt Lake,135,11.6,54.5,0.5,0,22,4,11,0,Low
2022-11-11 23:00:00,New Town,200,12.6,57.5,0.0,0,23,4,11,0,Medium
2022-11-12 00:00:00,Howrah Bridge,182,13.5,60.4,0.0,0,0,5,11,1,Medium
2022-11-12 01:00:00,Howrah Bridge,151,12.8,52.6,0.0,0,1,5,11,1,Low
2022-11-12 02:00:00,Park Street,211,12.8,57.9,0.0,0,2,5,11,1,Medium
2022-11-12 03:00:00,New Town,225,11.0,60.4,2.0,0,3,5,11,1,High
2022-11-12 04:00:00,Park Street,217,11.7,66.0,0.0,0,4,5,11,1,Medium
2022-11-12 05:00:00,New Town,251,17.0,58.4,0.0,0,5,5,11,1,High
2022-11-12 06:00:00,Salt Lake,225,15.0,53.8,0.0,0,6,5,11,1,High
2022-11-12 07:00:00,Salt Lake,191,9.6,59.0,10.0,0,7,5,11,1,Medium
2022-11-12 08:00:00,Park Street,221,7.8,57.2,0.0,0,8,5,11,1,High
2022-11-12 09:00:00,New Town,211,12.7,62.8,0.0,0,9,5,11,1,Medium
2022-11-12 10:00:00,Park Street,184,14.3,58.3,0.0,0,10,5,11,1,Medium
2022-11-12 11:00:00,Howrah Bridge,195,11.5,46.4,10.0,0,11,5,11,1,Medium
2022-11-12 12:00:00,Park Street,137,14.6,78.5,0.0,0,12,5,11,1,Low
2022-11-12 13:00:00,Park Street,178,12.6,60.7,0.0,0,13,5,11,1,Medium
2022-11-12 14:00:00,Salt Lake,128,12.2,60.4,0.0,0,14,5,11,1,Low
2022-11-12 15:00:00,Park Street,116,14.0,52.3,0.0,0,15,5,11,1,Low
2022-11-12 16:00:00,New Town,125,11.5,52.7,0.0,0,16,5,11,1,Low
2022-11-12 17:00:00,Salt Lake,131,12.0,59.5,0.0,0,17,5,11,1,Low
2022-11-12 18:00:00,Park Street,124,13.9,61.7,0.2,0,18,5,11,1,Low
2022-11-12 19:00:00,Howrah Bridge,108,12.5,63.5,0.5,0,19,5,11,1,Low
2022-11-12 20:00:00,Park Street,117,16.3,61.2,0.2,0,20,5,11,1,Low
2022-11-12 21:00:00,Park Street,113,13.9,54.1,0.0,0,21,5,11,1,Low
2022-11-12 22:00:00,Park Street,141,13.8,47.5,0.2,0,22,5,11,1,Low
2022-11-12 23:00:00,Salt Lake,179,12.4,59.5,0.0,0,23,5,11,1,Medium
2022-11-13 00:00:00,New Town,176,14.4,57.3,0.0,0,0,6,11,1,Low
2022-11-13 01:00:00,Howrah Bridge,207,12.0,53.7,0.0,0,1,6,11,1,Medium
2022-11-13 02:00:00,Park Street,231,13.2,64.1,0.0,0,2,6,11,1,High
2022-11-13 03:00:00,New Town,200,10.8,52.1,0.0,0,3,6,11,1,Medium
2022-11-13 04:00:00,New Town,216,14.7,63.1,0.0,0,4,6,11,1,Medium
2022-11-13 05:00:00,Salt Lake,268,13.2,52.9,0.0,0,5,6,11,1,High
2022-11-13 06:00:00,Howrah Bridge,255,16.6,60.7,0.0,0,6,6,11,1,High
2022-11-13 07:00:00,Salt Lake,191,17.4,64.7,0.0,0,7,6,11,1,Medium
2022-11-13 08:00:00,New Town,228,14.2,58.3,2.0,0,8,6,11,1,High
2022-11-13 09:00:00,New Town,212,12.8,68.4,2.0,0,9,6,11,1,Medium
2022-11-13 10:00:00,New Town,218,10.8,69.6,5.0,0,10,6,11,1,Medium
2022-11-13 11:00:00,Salt Lake,175,14.5,61.2,0.5,0,11,6,11,1,Low
2022-11-13 12:00:00,Howrah Bridge,160,13.1,62.7,10.0,0,12,6,11,1,Low
2022-11-13 13:00:00,Park Street,150,13.7,65.3,0.2,0,13,6,11,1,Low
2022-11-13 14:00:00,Salt Lake,140,16.1,62.7,5.0,0,14,6,11,1,Low
2022-11-13 15:00:00,New Town,157,11.0,62.2,0.0,0,15,6,11,1,Low
2022-11-13 16:00:00,Salt Lake,110,10.8,57.4,0.5,0,16,6,11,1,Low
2022-11-13 17:00:00,New Town,116,12.2,51.6,0.0,0,17,6,11,1,Low
2022-11-13 18:00:00,Park Street,91,14.3,53.0,0.0,0,18,6,11,1,Low
2022-11-13 19:00:00,Park Street,148,13.8,71.9,2.0,0,19,6,11,1,Low
2022-11-13 20:00:00,Howrah Bridge,159,10.9,61.6,0.0,0,20,6,11,1,Low
2022-11-13 21:00:00,New Town,135,14.2,58.8,0.0,0,21,6,11,1,Low
2022-11-13 22:00:00,Howrah Bridge,146,10.2,66.3,0.0,0,22,6,11,1,Low
2022-11-13 23:00:00,Howrah Bridge,173,11.0,56.3,0.2,0,23,6,11,1,Low
2022-11-14 00:00:00,Park Street,229,12.5,62.9,0.2,0,0,0,11,0,High
2022-11-14 01:00:00,Salt Lake,221,11.7,60.4,0.0,0,1,0,11,0,High
2022-11-14 02:00:00,Salt Lake,211,14.5,62.3,0.0,0,2,0,11,0,Medium
2022-11-14 03:00:00,Howrah Bridge,203,13.3,58.3,2.0,0,3,0,11,0,Medium
2022-11-14 04:00:00,Park Street,221,16.3,55.2,0.2,0,4,0,11,0,High
2022-11-14 05:00:00,New Town,250,12.3,55.9,0.0,0,5,0,11,0,High
2022-11-14 06:00:00,Salt Lake,237,12.5,56.1,0.5,0,6,0,11,0,High
2022-11-14 07:00:00,Howrah Bridge,252,15.2,60.0,0.0,0,7,0,11,0,High
2022-11-14 08:00:00,Salt Lake,232,12.6,52.2,0.0,0,8,0,11,0,High
2022-11-14 09:00:00,Salt Lake,214,15.8,53.8,0.5,0,9,0,11,0,Medium
2022-11-14 10:00:00,New Town,201,13.8,60.7,0.5,0,10,0,11,0,Medium
2022-11-14 11:00:00,Park Street,244,8.1,59.4,0.0,0,11,0,11,0,High
2022-11-14 12:00:00,New Town,218,15.1,61.0,0.0,0,12,0,11,0,Medium
2022-11-14 13:00:00,Park Street,222,14.6,59.8,0.0,0,13,0,11,0,High
2022-11-14 14:00:00,Salt Lake,186,14.7,72.6,2.0,0,14,0,11,0,Medium
2022-11-14 15:00:00,Howrah Bridge,156,8.9,60.6,0.5,0,15,0,11,0,Low
2022-11-14 16:00:00,New Town,183,11.4,58.1,0.0,0,16,0,11,0,Medium
2022-11-14 17:00:00,Park Street,151,11.6,60.5,0.0,0,17,0,11,0,Low
2022-11-14 18:00:00,Salt Lake,154,11.1,65.1,0.0,0,18,0,11,0,Low
2022-11-14 19:00:00,Park Street,151,16.2,59.8,0.5,0,19,0,11,0,Low
2022-11-14 20:00:00,Park Street,98,12.7,63.4,0.0,0,20,0,11,0,Low
2022-11-14 21:00:00,Park Street,197,12.7,62.0,0.0,0,21,0,11,0,Medium
2022-11-14 22:00:00,Salt Lake,185,13.9,58.5,0.2,0,22,0,11,0,Medium
2022-11-14 23:00:00,Howrah Bridge,194,13.9,60.6,0.0,0,23,0,11,0,Medium
2022-11-15 00:00:00,Howrah Bridge,222,6.2,68.0,0.0,0,0,1,11,0,High
2022-11-15 01:00:00,Howrah Bridge,240,11.6,61.2,0.0,0,1,1,11,0,High
2022-11-15 02:00:00,Park Street,237,10.1,55.1,0.0,0,2,1,11,0,High
2022-11-15 03:00:00,Salt Lake,271,13.7,58.4,0.5,0,3,1,11,0,High
2022-11-15 04:00:00,Park Street,241,12.3,49.4,0.0,0,4,1,11,0,High
2022-11-15 05:00:00,Howrah Bridge,275,12.9,60.7,0.0,0,5,1,11,0,High
2022-11-15 06:00:00,Howrah Bridge,285,8.7,66.6,0.0,0,6,1,11,0,High
2022-11-15 07:00:00,Salt Lake,268,12.3,53.3,0.0,0,7,1,11,0,High
2022-11-15 08:00:00,Park Street,274,15.1,60.7,0.0,0,8,1,11,0,High
2022-11-15 09:00:00,New Town,239,15.7,64.9,0.0,0,9,1,11,0,High
2022-11-15 10:00:00,New Town,229,14.3,65.5,5.0,0,10,1,11,0,High
2022-11-15 11:00:00,Howrah Bridge,241,10.2,66.4,0.5,0,11,1,11,0,High
2022-11-15 12:00:00,Salt Lake,237,15.4,50.7,0.2,0,12,1,11,0,High
2022-11-15 13:00:00,Park Street,173,14.3,62.5,0.2,0,13,1,11,0,Low
2022-11-15 14:00:00,Park Street,209,12.6,52.5,0.5,0,14,1,11,0,Medium
2022-11-15 15:00:00,Howrah Bridge,177,8.8,55.0,0.2,0,15,1,11,0,Low
2022-11-15 16:00:00,Howrah Bridge,176,14.8,64.1,0.0,0,16,1,11,0,Low
2022-11-15 17:00:00,Park Street,148,11.7,60.8,0.0,0,17,1,11,0,Low
2022-11-15 18:00:00,Park Street,156,13.6,63.6,0.0,0,18,1,11,0,Low
2022-11-15 19:00:00,Howrah Bridge,194,13.0,55.4,0.0,0,19,1,11,0,Medium
2022-11-15 20:00:00,Park Street,181,16.0,67.4,2.0,0,20,1,11,0,Medium
2022-11-15 21:00:00,New Town,180,12.6,63.4,0.0,0,21,1,11,0,Medium
2022-11-15 22:00:00,Howrah Bridge,196,12.9,64.4,0.0,0,22,1,11,0,Medium
2022-11-15 23:00:00,Park Street,220,16.0,54.6,0.0,0,23,1,11,0,Medium
2022-11-16 00:00:00,Howrah Bridge,238,11.7,65.9,0.0,0,0,2,11,0,High
2022-11-16 01:00:00,Salt Lake,241,14.6,58.4,2.0,0,1,2,11,0,High
2022-11-16 02:00:00,Howrah Bridge,276,12.6,56.9,0.0,0,2,2,11,0,High
2022-11-16 03:00:00,Howrah Bridge,284,11.0,63.1,0.2,0,3,2,11,0,High
2022-11-16 04:00:00,Salt Lake,281,13.0,62.9,0.0,0,4,2,11,0,High
2022-11-16 05:00:00,New Town,279,14.4,55.8,10.0,0,5,2,11,0,High
2022-11-16 06:00:00,Park Street,292,15.7,70.3,0.0,0,6,2,11,0,High
2022-11-16 07:00:00,Salt Lake,284,16.0,69.1,0.5,0,7,2,11,0,High
2022-11-16 08:00:00,Howrah Bridge,294,12.4,63.0,0.0,0,8,2,11,0,High
2022-11-16 09:00:00,Park Street,283,11.0,62.2,0.0,0,9,2,11,0,High
2022-11-16 10:00:00,Salt Lake,234,12.4,61.6,0.0,0,10,2,11,0,High
2022-11-16 11:00:00,Park Street,220,10.6,52.3,0.0,0,11,2,11,0,Medium
2022-11-16 12:00:00,Park Street,215,12.6,60.6,0.0,0,12,2,11,0,Medium
2022-11-16 13:00:00,Salt Lake,236,12.3,60.5,0.0,0,13,2,11,0,High
2022-11-16 14:00:00,Park Street,173,14.5,57.1,0.0,0,14,2,11,0,Low
2022-11-16 15:00:00,New Town,202,8.6,58.5,0.0,0,15,2,11,0,Medium
2022-11-16 16:00:00,Salt Lake,193,11.5,48.1,0.0,0,16,2,11,0,Medium
2022-11-16 17:00:00,New Town,204,11.6,54.5,0.0,0,17,2,11,0,Medium
2022-11-16 18:00:00,Howrah Bridge,183,15.4,64.6,2.0,0,18,2,11,0,Medium
2022-11-16 19:00:00,Park Street,154,10.8,68.7,0.0,0,19,2,11,0,Low
2022-11-16 20:00:00,Howrah Bridge,167,13.5,55.3,0.0,0,20,2,11,0,Low
2022-11-16 21:00:00,Howrah Bridge,170,12.7,60.9,0.0,0,21,2,11,0,Low
2022-11-16 22:00:00,Park Street,193,15.1,65.5,0.0,0,22,2,11,0,Medium
2022-11-16 23:00:00,Salt Lake,213,14.2,57.4,0.0,0,23,2,11,0,Medium
2022-11-17 00:00:00,Park Street,190,13.4,63.4,0.0,0,0,3,11,0,Medium
2022-11-17 01:00:00,Howrah Bridge,255,12.0,59.8,0.5,0,1,3,11,0,High
2022-11-17 02:00:00,Howrah Bridge,212,9.4,66.0,10.0,0,2,3,11,0,Medium
2022-11-17 03:00:00,Salt Lake,275,13.6,53.6,0.0,0,3,3,11,0,High
2022-11-17 04:00:00,Park Street,280,14.2,54.5,0.0,0,4,3,11,0,High
2022-11-17 05:00:00,Howrah Bridge,279,10.0,61.4,0.0,0,5,3,11,0,High
2022-11-17 06:00:00,New Town,249,10.7,60.5,0.0,0,6,3,11,0,High
2022-11-17 07:00:00,Howrah Bridge,268,13.6,59.7,0.0,0,7,3,11,0,High
2022-11-17 08:00:00,Howrah Bridge,231,13.8,62.9,0.5,0,8,3,11,0,High
2022-11-17 09:00:00,Salt Lake,267,11.1,55.3,0.0,0,9,3,11,0,High
2022-11-17 10:00:00,New Town,237,12.0,53.2,0.0,0,10,3,11,0,High
2022-11-17 11:00:00,Howrah Bridge,218,9.5,57.5,0.0,0,11,3,11,0,Medium
2022-11-17 12:00:00,Howrah Bridge,189,15.9,58.1,2.0,0,12,3,11,0,Medium
2022-11-17 13:00:00,New Town,151,10.5,58.6,0.0,0,13,3,11,0,Low
2022-11-17 14:00:00,Park Street,167,14.2,66.3,0.2,0,14,3,11,0,Low
2022-11-17 15:00:00,Park Street,200,13.1,63.9,0.0,0,15,3,11,0,Medium
2022-11-17 16:00:00,Howrah Bridge,162,15.7,62.7,0.0,0,16,3,11,0,Low
2022-11-17 17:00:00,Howrah Bridge,161,11.5,61.1,0.0,0,17,3,11,0,Low
2022-11-17 18:00:00,Park Street,176,13.3,57.8,0.0,0,18,3,11,0,Low
2022-11-17 19:00:00,Salt Lake,201,9.7,55.7,0.0,0,19,3,11,0,Medium
2022-11-17 20:00:00,New Town,196,9.3,54.0,0.5,0,20,3,11,0,Medium
2022-11-17 21:00:00,New Town,158,14.3,56.5,0.0,0,21,3,11,0,Low
2022-11-17 22:00:00,Salt Lake,149,9.6,59.8,0.0,0,22,3,11,0,Low
2022-11-17 23:00:00,Salt Lake,247,12.7,54.2,0.0,0,23,3,11,0,High
2022-11-18 00:00:00,Salt Lake,232,15.3,60.8,0.0,0,0,4,11,0,High
2022-11-18 01:00:00,Salt Lake,204,14.7,59.0,0.2,0,1,4,11,0,Medium
2022-11-18 02:00:00,Salt Lake,187,11.9,58.0,0.0,0,2,4,11,0,Medium
2022-11-18 03:00:00,Salt Lake,242,10.1,65.8,0.0,0,3,4,11,0,High
2022-11-18 04:00:00,New Town,228,14.3,47.7,0.0,0,4,4,11,0,High
2022-11-18 05:00:00,Salt Lake,233,15.9,58.1,0.2,0,5,4,11,0,High
2022-11-18 06:00:00,Park Street,255,11.9,48.2,0.0,0,6,4,11,0,High
2022-11-18 07:00:00,Salt Lake,242,11.6,61.2,0.0,0,7,4,11,0,High
2022-11-18 08:00:00,Salt Lake,207,12.2,63.8,0.0,0,8,4,11,0,Medium
2022-11-18 09:00:00,New Town,216,14.4,53.2,0.0,0,9,4,11,0,Medium
2022-11-18 10:00:00,New Town,225,15.7,53.9,0.5,0,10,4,11,0,High
2022-11-18 11:00:00,Salt Lake,210,10.8,51.5,0.0,0,11,4,11,0,Medium
2022-11-18 12:00:00,New Town,192,10.3,60.3,0.0,0,12,4,11,0,Medium
2022-11-18 13:00:00,Howrah Bridge,193,17.9,58.3,0.0,0,13,4,11,0,Medium
